"[Repository]","[Page]","[Object]","[Name]","[Type]","[Identifier Type]","[Identifier Value]","[Locators]","[Properties]"
,"BenefitParameters","BenefitPaymentFrequency","BenefitPaymentFrequency","Text Box","Xpath by","//label[text()=""Benefit Payment Frequency:""]//following::input[1]","{""xpath by"":""//label[text()=\""Benefit Payment Frequency:\""]//following::input[1]""}","{}"
,"BenefitParameters","Benign_Brain_Tumor","Benign_Brain_Tumor","Text Box","Xpath","//div[text()=""Benign Brain Tumor""]//following::input[1]","{""xpath"":""//div[text()=\""Benign Brain Tumor\""]//following::input[1]""}","{}"
,"BenefitParameters","Bone_Marrow_Transplant","Bone_Marrow_Transplant","Text Box","Xpath","//div[text()=""Bone Marrow Transplant""]//following::input[1]","{""xpath"":""//div[text()=\""Bone Marrow Transplant\""]//following::input[1]""}","{}"
,"BenefitParameters","Cancer","Cancer","Text Box","Xpath","//div[text()=""Cancer""]//following::input[1]","{""xpath"":""//div[text()=\""Cancer\""]//following::input[1]""}","{}"
,"BenefitParameters","Carcinoma_in_Situ","Carcinoma_in_Situ","Text Box","Xpath","//div[text()=""Carcinoma in Situ""]//following::input[1]","{""xpath"":""//div[text()=\""Carcinoma in Situ\""]//following::input[1]""}","{}"
,"BenefitParameters","Child_Disease","Child_Disease","Text Box","Xpath","//div[text()=""Child Disease""]//following::input[1]","{""xpath"":""//div[text()=\""Child Disease\""]//following::input[1]""}","{}"
,"BenefitParameters","Coma","Coma","Text Box","Xpath","//div[text()=""Coma""]//following::input[1]","{""xpath"":""//div[text()=\""Coma\""]//following::input[1]""}","{}"
,"BenefitParameters","CoverageRequirement","CoverageRequirement","Text Box","Xpath Manual","//label[text()=""Coverage Requirement?:""]//following::input[1]","{""xpath manual"":""//label[text()=\""Coverage Requirement?:\""]//following::input[1]""}","{}"
,"BenefitParameters","Day Care Benefit Amount","Day Care Benefit Amount","Text Box","Xpath by","//label[text()=""Day Care Benefit Amount:""]//following::input[1]","{""xpath by"":""//label[text()=\""Day Care Benefit Amount:\""]//following::input[1]""}","{}"
,"BenefitParameters","Day Care Benefit Duration","Day Care Benefit Duration","Text Box","Xpath by","//label[text()=""Day Care Benefit Duration:""]//following::input[1]","{""xpath by"":""//label[text()=\""Day Care Benefit Duration:\""]//following::input[1]""}","{}"
,"BenefitParameters","Distance (Miles to Place of Treatment)","Lodging_Distance (Miles to Place of Treatment)","Text Box","Xpath","//label[text()=""Distance (Miles to Place of Treatment):""]//following::input[1]","{""xpath"":""//label[text()=\""Distance (Miles to Place of Treatment):\""]//following::input[1]""}","{}"
,"BenefitParameters","dollar amount","Lodging Benefits","Browser","Xpath","//label[text()=""Dollar Amount:""]//following::input[1]","{""xpath"":""//label[text()=\""Dollar Amount:\""]//following::input[1]""}","{}"
,"BenefitParameters","EEQuaretechMethod","EEQuaretechMethod","Text Box","Xpath by","//label[text()=""EE Outreach Method:""]//following::input[1]","{""xpath by"":""//label[text()=\""EE Outreach Method:\""]//following::input[1]""}","{}"
,"BenefitParameters","EliminationPeriod","EliminationPeriod","Text Box","Xpath by","(//label[text()=""Elimination Period:""]//following::input[1])[1]","{""xpath by"":""(//label[text()=\""Elimination Period:\""]//following::input[1])[1]""}","{}"
,"BenefitParameters","EliminationPeriod60days","EliminationPeriod60days","Web Element","Xpath by","/html/body/div[12]/div/div/div[2]","{""xpath by"":""/html/body/div[12]/div/div/div[2]""}","{}"
,"BenefitParameters","EliminationPerioddropdown","EliminationPerioddropdown","Web Element","Xpath by","/html/body/div[9]/div[2]/div[1]/div/div/div[1]/div/div[4]/div/div/div[39]/div[2]/div/div/div/div[2]/div[1]/div/div/div/div/div[2]/div[1]/div/div/div/table/tbody/tr/td[3]/div[1]","{""xpath by"":""/html/body/div[9]/div[2]/div[1]/div/div/div[1]/div/div[4]/div/div/div[39]/div[2]/div/div/div/div[2]/div[1]/div/div/div/div/div[2]/div[1]/div/div/div/table/tbody/tr/td[3]/div[1]""}","{}"
,"BenefitParameters","End-Stage_Renal_(Kidney)_Failure","End-Stage_Renal_(Kidney)_Failure","Text Box","Xpath","//div[text()=""End-Stage Renal (Kidney) Failure""]//following::input[1]","{""xpath"":""//div[text()=\""End-Stage Renal (Kidney) Failure\""]//following::input[1]""}","{}"
,"BenefitParameters","FamilyCareBenefit","FamilyCareBenefit","Text Box","Xpath by","//label[text()=""FamilyCare Benefit:""]//following::input[1]","{""xpath by"":""//label[text()=\""FamilyCare Benefit:\""]//following::input[1]""}","{}"
,"BenefitParameters","HMSB_time _period_months","HMSB_time _period_months","Text Box","Xpath","//label[text()=""For Time Period Months:""]//following::input[1]","{""xpath"":""//label[text()=\""For Time Period Months:\""]//following::input[1]""}","{}"
,"BenefitParameters","HMSB_time_period","HMSB_time_period","Text Box","Xpath","//label[text()=""Time Period Days:""]//following::input[1]","{""xpath"":""//label[text()=\""Time Period Days:\""]//following::input[1]""}","{}"
,"BenefitParameters","InfectionDiseaseEligibility","InfectionDiseaseEligibility","Text Box","Xpath by","//label[text()=""Infectious Disease Eligibility Definition:""]//following::input[1]","{""xpath by"":""//label[text()=\""Infectious Disease Eligibility Definition:\""]//following::input[1]""}","{}"
,"BenefitParameters","Infectious _Percentage_coverage","Infectious _Percentage_coverage","Text Box","Xpath","//label[text()=""Percentage (Coverge Amount):""]//following::input[1]","{""xpath"":""//label[text()=\""Percentage (Coverge Amount):\""]//following::input[1]""}","{}"
,"BenefitParameters","Infectious_no.of days of confinement","Infectious_no.of days of confinement","Text Box","Xpath","//label[text()=""Number of days of Confinement:""]//following::input[1]","{""xpath"":""//label[text()=\""Number of days of Confinement:\""]//following::input[1]""}","{}"
,"BenefitParameters","IntegratedWithSTDDescription","IntegratedWithSTDDescription","Text Box","Xpath by","//label[text()=""Integrated with STD Description :""]//following::input[1]","{""xpath by"":""//label[text()=\""Integrated with STD Description :\""]//following::input[1]""}","{}"
,"BenefitParameters","Loss_Of_Hearing","Loss_Of_Hearing","Text Box","Xpath","//div[text()=""Loss of Hearing""]//following::input[1]","{""xpath"":""//div[text()=\""Loss of Hearing\""]//following::input[1]""}","{}"
,"BenefitParameters","Loss_Of_Sight","Loss_Of_Sight","Text Box","Xpath","//div[text()=""Loss of Sight""]//following::input[1]","{""xpath"":""//div[text()=\""Loss of Sight\""]//following::input[1]""}","{}"
,"BenefitParameters","Loss_Of_Speech","Loss_Of_Speech","Text Box","Xpath","//div[text()=""Loss of Speech""]//following::input[1]","{""xpath"":""//div[text()=\""Loss of Speech\""]//following::input[1]""}","{}"
,"BenefitParameters","Major_Organ_Failure","Major_Organ_Failure","Text Box","Xpath","//div[text()=""Major Organ Failure""]//following::input[1]","{""xpath"":""//div[text()=\""Major Organ Failure\""]//following::input[1]""}","{}"
,"BenefitParameters","Mental Nervous Definition","Mental Nervous Definition","Text Box","Xpath by","//label[text()=""Mental Nervous Definition:""]//following::input[1]","{""xpath by"":""//label[text()=\""Mental Nervous Definition:\""]//following::input[1]""}","{}"
,"BenefitParameters","MentalIllnessBenefitLimitation","MentalIllnessBenefitLimitation","Text Box","Xpath by","//label[text()=""Mental Illness Benefit Limitation:""]//following::input[1]","{""xpath by"":""//label[text()=\""Mental Illness Benefit Limitation:\""]//following::input[1]""}","{}"
,"BenefitParameters","MethodofContact","MethodofContact","Text Box","Xpath by","//label[text()=""Method of Contact:""]//following::input[1]","{""xpath by"":""//label[text()=\""Method of Contact:\""]//following::input[1]""}","{}"
,"BenefitParameters","Myocardial Infarction (Heart Attack)","Myocardial Infarction (Heart Attack)","Text Box","Xpath","//div[text()=""Myocardial Infarction (Heart Attack)""]//following::input[1]","{""xpath"":""//div[text()=\""Myocardial Infarction (Heart Attack)\""]//following::input[1]""}","{}"
,"BenefitParameters","Occupational Hepatitis","Occupational Hepatitis","Text Box","Xpath","//div[text()=""Occupational Hepatitis""]//following::input[1]","{""xpath"":""//div[text()=\""Occupational Hepatitis\""]//following::input[1]""}","{}"
,"BenefitParameters","Occupational Human Immunodeficiency Virus (HIV)","Occupational Human Immunodeficiency Virus (HIV)","Text Box","Xpath","//div[text()=""Occupational Human Immunodeficiency Virus (HIV)""]//following::input[1]","{""xpath"":""//div[text()=\""Occupational Human Immunodeficiency Virus (HIV)\""]//following::input[1]""}","{}"
,"BenefitParameters","Ok_Button","Ok_Button","Button","Xpath","(//button[text()=""OK""])[last()]","{""xpath"":""(//button[text()=\""OK\""])[last()]""}","{}"
,"BenefitParameters","Paralysis (2 or more Limbs)","Paralysis (2 or more Limbs)","Text Box","Xpath","//div[text()=""Paralysis (2 or more Limbs)""]//following::input[1]","{""xpath"":""//div[text()=\""Paralysis (2 or more Limbs)\""]//following::input[1]""}","{}"
,"BenefitParameters","PayrollSchedueEnd","PayrollSchedueEnd","Text Box","Xpath by","//label[text()=""Payroll Schedule End:""]//following::input[1]","{""xpath by"":""//label[text()=\""Payroll Schedule End:\""]//following::input[1]""}","{}"
,"BenefitParameters","PayrollScheduleStart","PayrollScheduleStart","Text Box","Xpath by","//label[text()=""Payroll Schedule Start:""]//following::input[1]","{""xpath by"":""//label[text()=\""Payroll Schedule Start:\""]//following::input[1]""}","{}"
,"BenefitParameters","RetirementBenefitBegins","RetirementBenefitBegins","Text Box","Xpath by","//label[text()=""Retirement Contribution Benefit Begins:""]//following::input[1]","{""xpath by"":""//label[text()=\""Retirement Contribution Benefit Begins:\""]//following::input[1]""}","{}"
,"BenefitParameters","SeperateRetirementBenefitContribution","SeperateRetirementBenefitContribution","Text Box","Xpath by","//label[text()=""Separate Retirement Contribution Maximum Benefit Amount:""]//following::input[1]","{""xpath by"":""//label[text()=\""Separate Retirement Contribution Maximum Benefit Amount:\""]//following::input[1]""}","{}"
,"BenefitParameters","Severe Coronary Artery Disease With a Recommendation of Bypass Surgery","Severe Coronary Artery Disease With a Recommendation of Bypass Surgery","Text Box","Xpath","//div[text()=""Severe Coronary Artery Disease With a Recommendation of Bypass Surgery""]//following::input[1]","{""xpath"":""//div[text()=\""Severe Coronary Artery Disease With a Recommendation of Bypass Surgery\""]//following::input[1]""}","{}"
,"BenefitParameters","spouseCasstrographicmonthly","spouseCasstrographicmonthly","Text Box","Xpath by","//label[text()=""Spouse Catastrophic Monthly Benefit:""]//following::input[1]","{""xpath by"":""//label[text()=\""Spouse Catastrophic Monthly Benefit:\""]//following::input[1]""}","{}"
,"BenefitParameters","Spouseelderbenefitamount","Spouseelderbenefitamount","Text Box","Xpath by","//label[text()=""Spouse & Elder Care Benefit Amount:""]//following::input[1]","{""xpath by"":""//label[text()=\""Spouse & Elder Care Benefit Amount:\""]//following::input[1]""}","{}"
,"BenefitParameters","Spouseeldercarebenefitduration","Spouseeldercarebenefitduration","Text Box","Xpath by","//label[text()=""Spouse & Elder Care Benefit Duration:""]//following::input[1]","{""xpath by"":""//label[text()=\""Spouse & Elder Care Benefit Duration:\""]//following::input[1]""}","{}"
,"BenefitParameters","Stroke","Stroke","Text Box","Xpath","//div[text()=""Stroke""]//following::input[1]","{""xpath"":""//div[text()=\""Stroke\""]//following::input[1]""}","{}"
,"BenefitParameters","Survivor benefitApplies","Survivor benefitApplies","Text Box","Xpath by","//label[text()=""Survivor Benefits Applies:""]//following::input[1]","{""xpath by"":""//label[text()=\""Survivor Benefits Applies:\""]//following::input[1]""}","{}"
,"BenefitParameters","Time_Period_Benefit_Days","Time_Period_Benefit_Days","Text Box","Xpath","//label[text()=""Time Period (Benefit Days):""]//following::input[1]","{""xpath"":""//label[text()=\""Time Period (Benefit Days):\""]//following::input[1]""}","{}"
,"BenefitParameters","Time_Period_Benefits years","Lodging_time_Period","Text Box","Xpath","//label[text()=""Time Period (Per year) :""]//following::input[1]","{""xpath"":""//label[text()=\""Time Period (Per year) :\""]//following::input[1]""}","{}"
,"BenefitParameters","waiverLTDPremiumEligibility","waiverLTDPremiumEligibility","Text Box","Xpath by","//label[text()=""Waiver of LTD Premium Eligibility:""]//following::input[1]","{""xpath by"":""//label[text()=\""Waiver of LTD Premium Eligibility:\""]//following::input[1]""}","{}"
,"BenefitParameters","WaiverSTDPremiumEligibility","WaiverSTDPremiumEligibility","Text Box","Xpath by","//label[text()=""Waiver of STD Premium Eligibility:""]//following::input[1]","{""xpath by"":""//label[text()=\""Waiver of STD Premium Eligibility:\""]//following::input[1]""}","{}"
,"BillingSetUp","AMOption_CoveragePage","AMOption_CoveragePage","Web Element","Xpath","(//div[text()=""Absence Management""])[1]","{""xpath"":""(//div[text()=\""Absence Management\""])[1]""}","{}"
,"BillingSetUp","BillingSetup_2ndgearIcon","BillingSetup_2ndgearIcon","Web Element","Xpath","//button[@id=""ROW_ADDONS_1_LINK""]","{""xpath"":""//button[@id=\""ROW_ADDONS_1_LINK\""]""}","{}"
,"BillingSetUp","BillingSetUp_3rdGearIcon","BillingSetUp_3rdGearIcon","Web Element","Xpath","//button[@id=""ROW_ADDONS_2_LINK""]","{""xpath"":""//button[@id=\""ROW_ADDONS_2_LINK\""]""}","{}"
,"BillingSetUp","billingsetupaddedGearicon","billingsetupaddedGearicon","Web Element","Xpath ManualEnter","//*[@id=""ROW_ADDONS_LINK""]","{""xpath manualenter"":""//*[@id=\""ROW_ADDONS_LINK\""]""}","{}"
,"BillingSetUp","BillingSetupEditButton","BillingSetupEditButton","Web Element","Xpath ManualEnter","(//*[@id=""CYCLE_USAGE_GRID_EDIT_BUTTON""])[last()]","{""xpath manualenter"":""(//*[@id=\""CYCLE_USAGE_GRID_EDIT_BUTTON\""])[last()]""}","{}"
,"BillingSetUp","CompsychOption_CoveragePage","CompsychOption_CoveragePage","Web Element","Xpath","(//div[text()=""ComPsych""])[1]","{""xpath"":""(//div[text()=\""ComPsych\""])[1]""}","{}"
,"BillingSetUp","Conversion_Checkbox","Conversion_Checkbox","Check Box","Xpath Manual","/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[3]/div/div/div/div[2]/div[1]/div/div[2]/div/div/div/div/div[1]/div/div/div[2]/div/div[1]/div/div[2]/div[1]/div/div/div/div/div/div/div/div/div/div[1]/div/div[1]/div[2]/div[1]/div/div/div/div/div[1]/div/div[9]/div[1]/div/div/div[3]/span[1]","{""xpath manual"":""/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[3]/div/div/div/div[2]/div[1]/div/div[2]/div/div/div/div/div[1]/div/div/div[2]/div/div[1]/div/div[2]/div[1]/div/div/div/div/div/div/div/div/div/div[1]/div/div[1]/div[2]/div[1]/div/div/div/div/div[1]/div/div[9]/div[1]/div/div/div[3]/span[1]""}","{}"
,"BillingSetUp","DefaultBillingGrp_Autosugg_AM","DefaultBillingGrp_Autosugg_AM","Web Element","Xpath","/html/body/div[10]/div/div/div[2]/div","{""xpath"":""/html/body/div[10]/div/div/div[2]/div""}","{}"
,"BillingSetUp","EditButton_NJTDL","EditButton_NJTDL","Web Element","Xpath","(//*[@id=""CYCLE_USAGE_GRID_EDIT_BUTTON""])","{""xpath"":""(//*[@id=\""CYCLE_USAGE_GRID_EDIT_BUTTON\""])""}","{}"
,"BillingSetUp","Life_Add_LinkedPol_checkbox","Life_Add_LinkedPol_checkbox","Check Box","Xpath","//div[text()=""Life & AD&D""]//preceding::input[1]","{""xpath"":""//div[text()=\""Life & AD&D\""]//preceding::input[1]""}","{}"
,"BillingSetUp","Life_AddOption_CoveragePage","Life_AddOption_CoveragePage","Web Element","Xpath","(//div[text()=""Life & AD&D""])[1]","{""xpath"":""(//div[text()=\""Life & AD&D\""])[1]""}","{}"
,"BillingSetUp","LinkedPolicies","LinkedPolicies","Browser","Xpath LinkedPoliciesXpath","//a[text()=""Linked Policies""]","{""xpath linkedpoliciesxpath"":""//a[text()=\""Linked Policies\""]""}","{}"
,"BillingSetUp","LinkedPolicies_STDASOcheckbox","LinkedPolicies_STDASOcheckbox","Check Box","Xpath","//div[text()=""Short Term Disability ASO/ATP""]//preceding::input[1]","{""xpath"":""//div[text()=\""Short Term Disability ASO/ATP\""]//preceding::input[1]""}","{}"
,"BillingSetUp","LinkedPoliciesCheckbox","LinkedPoliciesCheckbox","Check Box","Xpath linkedpoliciesofferingcheckbox","//*[@id=""v3-widget-EnrollmentPages_BillingCycleGroupPolicyDisplay.BILLING_CYCLE_POLICY_GRID-v3grid""]/div[1]/div/table/tbody[2]/tr/td[1]/div/span/div","{""xpath linkedpoliciesofferingcheckbox"":""//*[@id=\""v3-widget-EnrollmentPages_BillingCycleGroupPolicyDisplay.BILLING_CYCLE_POLICY_GRID-v3grid\""]/div[1]/div/table/tbody[2]/tr/td[1]/div/span/div"",""xpath linkedpoliciesxpath"":""//div//table//tbody[2]//tr//td[1]//div//div//input""}","{}"
,"BillingSetUp","LTD_LinkedPoliciesCheckBox","LTD_LinkedPoliciesCheckBox","Check Box","Xpath","//div[text()=""Long Term Disability""]//preceding::input[1]","{""xpath"":""//div[text()=\""Long Term Disability\""]//preceding::input[1]""}","{}"
,"BillingSetUp","LTDOption_CoveragePage","LTDOption_CoveragePage","Web Element","Xpath","(//div[text()=""Long Term Disability""])[1]","{""xpath"":""(//div[text()=\""Long Term Disability\""])[1]""}","{}"
,"BillingSetUp","NJTDL_LinkedCheckbox","NJTDL_LinkedCheckbox","Check Box","Xpath","//div[text()=""New Jersey Temporary Disability Law""]//preceding::input[1]","{""xpath"":""//div[text()=\""New Jersey Temporary Disability Law\""]//preceding::input[1]""}","{}"
,"BillingSetUp","NJTDLOption_CoveragePage","NJTDLOption_CoveragePage","Web Element","Xpath","(//div[text()=""New Jersey Temporary Disability Law""])[1]","{""xpath"":""(//div[text()=\""New Jersey Temporary Disability Law\""])[1]""}","{}"
,"BillingSetUp","OptionalLifeCheckBox","OptionalLifeCheckBox","Check Box","Xpath","//div[text()=""Optional Life""]//following::input[1]","{""xpath"":""//div[text()=\""Optional Life\""]//following::input[1]""}","{}"
,"BillingSetUp","Porting_Checkbox","Porting_Checkbox","Check Box","Xpath Manual","/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[3]/div/div/div/div[2]/div[1]/div/div[2]/div/div/div/div/div[1]/div/div/div[2]/div/div[1]/div/div[2]/div[1]/div/div/div/div/div/div/div/div/div/div[1]/div/div[1]/div[2]/div[1]/div/div/div/div/div[1]/div/div[9]/div[1]/div/div/div[1]/span[1]","{""xpath manual"":""/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[3]/div/div/div/div[2]/div[1]/div/div[2]/div/div/div/div/div[1]/div/div/div[2]/div/div[1]/div/div[2]/div[1]/div/div/div/div/div/div/div/div/div/div[1]/div/div[1]/div[2]/div[1]/div/div/div/div/div[1]/div/div[9]/div[1]/div/div/div[1]/span[1]""}","{}"
